timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2017-11-24,56793.41755500,59265.07350000,55589.77500000,57629.24700000,8019.97000000,8369.00000000,7850.00000000,8138.00000000,4411.78911200,4411.78911200
2017-11-23,58302.20194500,58493.19000000,56652.00000000,56793.55918500,8233.03000000,8260.00000000,8000.00000000,8019.99000000,4093.95268700,4093.95268700
2017-11-22,57297.05383500,58937.05842000,57297.05383500,58110.22248000,8091.09000000,8322.68000000,8091.09000000,8205.92000000,3545.00571000,3545.00571000
2017-11-21,58156.74793500,59484.60000000,55242.78150000,57498.31006500,8212.49000000,8400.00000000,7801.00000000,8119.51000000,4544.47401600,4544.47401600
2017-11-20,57056.42446500,58918.00918500,56326.25100000,58153.27800000,8057.11000000,8319.99000000,7954.00000000,8212.00000000,3886.63434800,3886.63434800
2017-11-19,54966.17811000,57524.08672500,54175.81189500,56921.09700000,7761.94000000,8123.15000000,7650.33000000,8038.00000000,3867.34044400,3867.34044400
2017-11-18,54385.99081500,55377.25918500,52558.89300000,54966.17811000,7680.01000000,7819.99000000,7422.00000000,7761.94000000,3954.26647700,3954.26647700
2017-11-17,55780.83387000,56574.10350000,52764.25650000,54521.81398500,7876.98000000,7989.00000000,7451.00000000,7699.19000000,3982.39592500,3982.39592500
2017-11-16,51271.05141000,56227.11000000,50108.69400000,55692.45675000,7240.14000000,7940.00000000,7076.00000000,7864.50000000,2331.95675000,2331.95675000
2017-11-15,46567.87318500,51680.78700000,46567.87318500,51270.48489000,6575.99000000,7298.00000000,6575.99000000,7240.06000000,1779.60584500,1779.60584500
2017-11-14,45788.90818500,47339.68587000,44691.84220500,46560.79168500,6465.99000000,6684.98000000,6311.07000000,6574.99000000,1254.29253100,1254.29253100
2017-11-13,41355.53511000,47428.13380500,40364.47918500,45788.90818500,5839.94000000,6697.47000000,5699.99000000,6465.99000000,2621.24303900,2621.24303900
2017-11-12,44224.32157500,46950.34500000,37709.05831500,41150.80894500,6245.05000000,6630.00000000,5325.01000000,5811.03000000,4968.48306900,4968.48306900
2017-11-11,46050.99450000,48139.89537000,43197.15000000,44224.32157500,6503.00000000,6797.98000000,6100.00000000,6245.05000000,2754.15686100,2754.15686100
2017-11-10,50129.93850000,51552.68266500,44294.85331500,46079.17887000,7079.00000000,7279.91000000,6255.01000000,6506.98000000,3254.70410500,3254.70410500
2017-11-09,51716.26531500,52346.44800000,49676.72250000,50136.94918500,7303.01000000,7392.00000000,7015.00000000,7079.99000000,1913.39830800,1913.39830800
2017-11-08,50066.20500000,55023.39663000,47099.05650000,51716.19450000,7070.00000000,7770.02000000,6651.00000000,7303.00000000,2822.29880200,2822.29880200
2017-11-07,49441.05018000,50976.10693500,48869.43150000,50023.99926000,6981.72000000,7198.49000000,6901.00000000,7064.04000000,1440.25949400,1440.25949400
2017-11-06,52014.32565000,52410.18150000,48904.83900000,49288.08978000,7345.10000000,7401.00000000,6906.00000000,6960.12000000,1763.01926100,1763.01926100
2017-11-05,52100.50750500,53750.35537500,51546.38013000,52013.68831500,7357.27000000,7590.25000000,7279.02000000,7345.01000000,1207.83233000,1207.83233000
2017-11-04,50385.01413000,52976.63068500,48869.43150000,52099.23283500,7115.02000000,7480.99000000,6901.00000000,7357.09000000,1399.19176700,1399.19176700
2017-11-03,49643.51026500,52023.10671000,49025.22450000,50385.15576000,7010.31000000,7346.34000000,6923.00000000,7115.04000000,1891.49759200,1891.49759200
2017-11-02,47828.30937000,51694.95000000,47340.53565000,49711.98837000,6753.98000000,7300.00000000,6685.10000000,7019.98000000,2503.61080300,2503.61080300
2017-11-01,45767.73450000,47974.82560500,44882.68863000,47828.30937000,6463.00000000,6774.67000000,6338.02000000,6753.98000000,1675.61518800,1675.61518800
2017-10-31,43342.46238000,46015.65781500,43197.15000000,45767.73450000,6120.52000000,6498.01000000,6100.00000000,6463.00000000,1511.77492500,1511.77492500
2017-10-30,43430.91031500,44250.02742000,42701.44500000,43342.32075000,6133.01000000,6248.68000000,6030.00000000,6120.50000000,1473.68704300,1473.68704300
2017-10-29,40435.22337000,43833.63522000,39996.38281500,43692.71337000,5709.98000000,6189.88000000,5648.01000000,6169.98000000,1804.77817300,1804.77817300
2017-10-28,40851.68638500,41426.91663000,39869.05744500,40503.63066000,5768.79000000,5850.02000000,5630.03000000,5719.64000000,1276.75441200,1276.75441200
2017-10-27,41510.12425500,42347.37000000,40005.09306000,40851.96964500,5861.77000000,5980.00000000,5649.24000000,5768.83000000,1403.70641600,1403.70641600
2017-10-26,40152.81315000,42064.03918500,40010.47500000,41510.12425500,5670.10000000,5939.99000000,5650.00000000,5861.77000000,1972.96588200,1972.96588200
2017-10-25,38997.25398000,40399.67424000,37439.74887000,40293.66418500,5506.92000000,5704.96000000,5286.98000000,5689.99000000,2282.81320500,2282.81320500
2017-10-24,41847.91180500,41957.88750000,38594.17500000,38785.58794500,5909.47000000,5925.00000000,5450.00000000,5477.03000000,2580.41876700,2580.41876700
2017-10-23,42311.96250000,43055.52000000,39805.32394500,41893.65829500,5975.00000000,6080.00000000,5621.03000000,5915.93000000,1812.55771500,1812.55771500
2017-10-22,42512.15650500,42913.89000000,40506.39244500,42135.06663000,6003.27000000,6060.00000000,5720.03000000,5950.02000000,1362.09221600,1362.09221600
2017-10-21,42586.15818000,43699.93650000,41426.98744500,42665.82505500,6013.72000000,6171.00000000,5850.03000000,6024.97000000,1664.30769300,1664.30769300
2017-10-20,40246.35976500,43267.96500000,39656.40000000,42559.88581500,5683.31000000,6110.00000000,5600.00000000,6010.01000000,1972.97722000,1972.97722000
2017-10-19,39040.30950000,40435.36500000,38879.27619000,40250.53785000,5513.00000000,5710.00000000,5490.26000000,5683.90000000,1881.72210700,1881.72210700
2017-10-18,39620.99250000,39628.07400000,35676.24292500,39033.65289000,5595.00000000,5596.00000000,5037.95000000,5512.06000000,2317.80437300,2317.80437300
2017-10-17,40789.44000000,40895.52087000,39009.36334500,39620.99250000,5760.00000000,5774.98000000,5508.63000000,5595.00000000,1429.86937600,1429.86937600
2017-10-16,40435.36500000,40994.16616500,39551.52298500,40789.58163000,5710.00000000,5788.91000000,5585.19000000,5760.02000000,1528.99646200,1528.99646200
2017-10-15,41462.39494500,41938.76745000,38240.17081500,40435.29418500,5855.03000000,5922.30000000,5400.01000000,5709.99000000,1343.52337500,1343.52337500
2017-10-14,40010.47500000,41780.85000000,39514.84081500,41568.33418500,5650.00000000,5900.00000000,5580.01000000,5869.99000000,970.75904600,970.75904600
2017-10-13,38523.28918500,41399.65285500,38097.33696000,40010.33337000,5439.99000000,5846.17000000,5379.84000000,5649.98000000,1879.82762000,1879.82762000
2017-10-12,34142.95654500,38523.28918500,34063.14804000,38452.54500000,4821.43000000,5439.99000000,4810.16000000,5430.00000000,1276.70148200,1276.70148200
2017-10-11,33871.23939000,34569.12121500,33353.86500000,34142.95654500,4783.06000000,4881.61000000,4710.00000000,4821.43000000,753.42939600,753.42939600
2017-10-10,33898.78642500,35124.24000000,33145.59808500,33871.23939000,4786.95000000,4960.00000000,4680.59000000,4783.06000000,1043.22177300,1043.22177300
2017-10-09,32858.16000000,34628.39337000,32220.82500000,33898.78642500,4640.00000000,4889.98000000,4550.00000000,4786.95000000,646.46314500,646.46314500
2017-10-08,31335.63750000,32985.62700000,31335.63750000,32858.16000000,4425.00000000,4658.00000000,4425.00000000,4640.00000000,518.46200400,518.46200400
2017-10-07,30939.07350000,31721.57925000,30539.39364000,31321.47450000,4369.00000000,4479.50000000,4312.56000000,4423.00000000,297.59750000,297.59750000
2017-10-06,30584.92768500,31278.98550000,30393.79800000,30939.07350000,4318.99000000,4417.00000000,4292.00000000,4369.00000000,506.52917600,506.52917600
2017-10-05,29803.13008500,30839.93250000,29104.96500000,30396.84304500,4208.59000000,4355.00000000,4110.00000000,4292.43000000,779.13863800,779.13863800
2017-10-04,30555.96435000,30967.39950000,29331.57300000,29803.13008500,4314.90000000,4373.00000000,4142.00000000,4208.59000000,868.46510100,868.46510100
2017-10-03,31016.97000000,31635.39739500,29606.33520000,30521.26500000,4380.00000000,4467.33000000,4180.80000000,4310.00000000,1082.32356300,1082.32356300
2017-10-02,31158.60000000,32303.18284500,30875.34000000,31016.97000000,4400.00000000,4561.63000000,4360.00000000,4380.00000000,655.75697400,655.75697400
2017-10-01,31006.27693500,31204.77138000,30025.84326000,31006.20612000,4378.49000000,4406.52000000,4240.04000000,4378.48000000,726.96368500,726.96368500
2017-09-30,29565.26250000,31016.97000000,29303.95515000,31006.41856500,4175.00000000,4380.00000000,4138.10000000,4378.51000000,720.35318300,720.35318300
2017-09-29,29593.44687000,30194.52459000,27986.15881500,29563.06723500,4178.98000000,4263.86000000,3952.01000000,4174.69000000,1602.30956500,1602.30956500
2017-09-28,29686.42696500,30450.45000000,29041.23150000,29561.72175000,4192.11000000,4300.00000000,4101.00000000,4174.50000000,849.78532500,849.78532500
2017-09-27,27492.93234000,30095.95011000,27425.30401500,29692.72950000,3882.36000000,4249.94000000,3872.81000000,4193.00000000,628.17096600,628.17096600
2017-09-26,27816.13200000,28163.05468500,27264.12907500,27492.86152500,3928.00000000,3976.99000000,3850.05000000,3882.35000000,526.72798700,526.72798700
2017-09-25,25918.43163000,28183.44940500,25873.60573500,27764.79112500,3660.02000000,3979.87000000,3653.69000000,3920.75000000,727.99471300,727.99471300
2017-09-24,26764.81251000,26838.81418500,25654.57494000,25918.43163000,3779.54000000,3789.99000000,3622.76000000,3660.02000000,661.63639000,661.63639000
2017-09-23,25464.22422000,27031.43098500,25089.11716500,26768.07000000,3595.88000000,3817.19000000,3542.91000000,3780.00000000,752.79279100,752.79279100
2017-09-22,25442.69646000,26555.62500000,24824.55232500,25464.15340500,3592.84000000,3750.00000000,3505.55000000,3595.87000000,838.96642500,838.96642500
2017-09-21,27546.96418500,27688.66500000,25259.71050000,25564.14418500,3889.99000000,3910.00000000,3567.00000000,3609.99000000,1001.65408400,1001.65408400
2017-09-20,27688.94826000,28652.31552000,27051.33000000,27617.85000000,3910.04000000,4046.08000000,3820.00000000,3900.00000000,720.93507600,720.93507600
2017-09-19,28750.89000000,28963.12255500,27128.58916500,27688.94826000,4060.00000000,4089.97000000,3830.91000000,3910.04000000,902.33212900,902.33212900
2017-09-18,26130.73500000,29198.44080000,26130.73500000,28573.92331500,3690.00000000,4123.20000000,3690.00000000,4035.01000000,1030.00645500,1030.00645500
2017-09-17,26096.95624500,26542.94911500,24778.31013000,26201.47918500,3685.23000000,3748.21000000,3499.02000000,3699.99000000,682.17121000,682.17121000
2017-09-16,26017.50181500,27971.92500000,24577.47879000,26307.41842500,3674.01000000,3950.00000000,3470.66000000,3714.95000000,1297.56395300,1297.56395300
2017-09-15,22575.89281500,27306.26400000,19948.58550000,26201.55000000,3188.01000000,3856.00000000,2817.00000000,3700.00000000,1968.86649200,1968.86649200
2017-09-14,27929.43600000,28276.42950000,22413.86809500,22583.04513000,3944.00000000,3993.00000000,3165.13000000,3189.02000000,1665.02154300,1665.02154300
2017-09-13,29457.05718000,29497.13847000,26626.44000000,27934.32223500,4159.72000000,4165.38000000,3760.00000000,3944.69000000,913.46254500,913.46254500
2017-09-12,29803.20090000,31120.28908500,28614.92520000,29485.38318000,4208.60000000,4394.59000000,4040.80000000,4163.72000000,879.63031900,879.63031900
2017-09-11,29413.86003000,30694.26604500,29026.43116500,29802.28030500,4153.62000000,4334.43000000,4098.91000000,4208.47000000,699.98906500,699.98906500
2017-09-10,30158.76301500,30330.06450000,26916.78150000,29249.21515500,4258.81000000,4283.00000000,3801.00000000,4130.37000000,660.37327500,660.37327500
2017-09-09,30328.64820000,31347.10953000,29388.64989000,30158.76301500,4282.80000000,4426.62000000,4150.06000000,4258.81000000,658.78295200,658.78295200
2017-09-08,33223.99029000,33533.66428500,28530.86779500,30328.64820000,4691.66000000,4735.39000000,4028.93000000,4282.80000000,1132.25504600,1132.25504600
2017-09-07,32714.90125500,33910.40008500,31429.04248500,33223.63621500,4619.77000000,4788.59000000,4438.19000000,4691.61000000,500.42997500,500.42997500
2017-09-06,30921.29893500,33020.11390500,30700.14369000,32714.90125500,4366.49000000,4662.87000000,4335.26000000,4619.77000000,807.36372600,807.36372600
2017-09-05,29083.50805500,31760.45668500,25514.64450000,30921.15730500,4106.97000000,4484.99000000,3603.00000000,4366.47000000,1228.93815700,1228.93815700
2017-09-04,31902.15750000,32061.42043500,28131.32956500,29034.92896500,4505.00000000,4527.49000000,3972.51000000,4100.11000000,1394.64461400,1394.64461400
2017-09-03,31926.94275000,33387.57294000,30438.62389500,31931.05002000,4508.50000000,4714.76000000,4298.33000000,4509.08000000,691.21619800,691.21619800
2017-09-02,33964.00704000,34976.87398500,30357.46990500,31669.45941000,4796.16000000,4939.19000000,4286.87000000,4472.14000000,929.14859500,929.14859500
2017-09-01,33211.45603500,34597.02232500,32963.53272000,34238.41516500,4689.89000000,4885.55000000,4654.88000000,4834.91000000,560.66636600,560.66636600
2017-08-31,32257.22391000,33604.69173000,32257.22391000,33459.30853500,4555.14000000,4745.42000000,4555.14000000,4724.89000000,556.95680200,556.95680200
2017-08-30,32323.64838000,32911.34206500,31271.97481500,32257.22391000,4564.52000000,4647.51000000,4416.01000000,4555.14000000,808.46877100,808.46877100
2017-08-29,30830.37247500,32757.95677500,30546.40432500,32486.23962000,4353.65000000,4625.85000000,4313.55000000,4587.48000000,603.54502800,603.54502800
2017-08-28,30521.33581500,31157.32533000,29207.93001000,31064.34523500,4310.01000000,4399.82000000,4124.54000000,4386.69000000,603.84161600,603.84161600
2017-08-27,30680.66956500,31158.60000000,30348.05151000,30521.33581500,4332.51000000,4400.00000000,4285.54000000,4310.01000000,350.69258500,350.69258500
2017-08-26,30313.84786500,30924.91050000,29830.18141500,30715.58136000,4280.71000000,4367.00000000,4212.41000000,4337.44000000,228.10806800,228.10806800
2017-08-25,30563.82481500,31540.36366500,30078.52962000,30313.63542000,4316.01000000,4453.91000000,4247.48000000,4280.68000000,573.61274000,573.61274000
2017-08-24,29366.98050000,30958.05192000,28927.99831500,30563.82481500,4147.00000000,4371.68000000,4085.01000000,4316.01000000,787.41875300,787.41875300
2017-08-23,28609.26000000,30208.26270000,28424.36203500,29133.36181500,4040.00000000,4265.80000000,4013.89000000,4114.01000000,1001.13656500,1001.13656500
2017-08-22,28439.30400000,29068.28283000,24077.10000000,28609.26000000,4016.00000000,4104.82000000,3400.00000000,4040.00000000,966.68485800,966.68485800
2017-08-21,28815.54409500,29173.08903000,27701.34088500,28439.30400000,4069.13000000,4119.62000000,3911.79000000,4016.00000000,691.74306000,691.74306000
2017-08-20,29182.71987000,29820.76302000,28556.99853000,28937.06263500,4120.98000000,4211.08000000,4032.62000000,4086.29000000,467.08302200,467.08302200
2017-08-19,29093.42215500,29633.88223500,27263.77500000,29317.26837000,4108.37000000,4184.69000000,3850.00000000,4139.98000000,381.30976300,381.30976300
2017-08-18,30344.79402000,30956.91888000,27892.39975500,29093.42215500,4285.08000000,4371.52000000,3938.77000000,4108.37000000,1199.88826400,1199.88826400
